6.1248
year,month,day,tmin,tmax,wind,rain
# Kota Bharu, Kelantan; 6.1248, 102.2544; 2016-2020
2017,4,21,24.9,33.2,2.3055574,0
2017,4,22,25.9,32.5,2.0000016,0
2017,4,23,24.9,32.8,2.1111128,0
2017,4,24,25.5,33.3,2.6666688,0
2017,4,25,24.4,32.4,2.3055574,0
2017,4,26,25.8,32.9,2.4722242,0
2017,4,27,24.6,32.7,2.0555572,0
2017,4,28,25.2,33.4,2.222224,0
2017,4,29,25.5,32.4,2.361113,0
2017,4,30,25.5,33.8,2.5277798,0
2017,5,1,25.6,34,2.5277798,0
2017,5,2,25.4,34.1,2.5833354,0
2017,5,3,26.2,32.9,2.222224,0
2017,5,4,25.9,34.1,2.222224,0
2017,5,5,26.6,33.1,2.2500018,0
2017,5,6,25.3,33.2,2.1111128,0
2017,5,7,26.1,32.4,2.222224,0
2017,5,8,25.4,33.3,2.5277798,0
2017,5,9,25.5,32.1,2.2500018,0
2017,5,10,25.4,27.2,1.2222232,4.06
2017,5,11,24.3,31.8,2.1666684,0.25
2017,5,12,25.4,32.8,2.3055574,4.06
2017,5,13,25.5,31.7,1.6388902,0
2017,5,14,25.3,33.3,2.5277798,0.51
2017,5,15,25.4,34.2,1.944446,0
2017,5,16,25.3,31,1.5555568,33.02
2017,5,17,24.2,33.4,2.6666688,0
2017,5,18,23.9,32.4,2.5277798,39.88
2017,5,19,24.2,33.5,2.1666684,16
2017,5,20,24.4,33.2,2.1666684,2.79
2017,5,21,24.8,33.1,1.8611126,0
2017,5,22,24.6,31.6,1.805557,11.94
2017,5,23,25.1,32.4,1.9166682,0
2017,5,24,24.6,32.6,2.1666684,3.05
2017,5,25,25.2,32.6,1.7500014,0
2017,5,26,27,29.8,1.5000012,5.08
2017,5,27,25,32.7,1.5833346,0
2017,5,28,26.3,32.4,1.7500014,0
2017,5,29,24.5,30.7,1.9166682,11.94
2017,5,30,24.2,33.1,1.944446,0
2017,5,31,25.9,31.8,2.0000016,0
2017,6,1,24.1,32.5,2.361113,0
2017,6,2,26,30.9,1.7500014,0.51
2017,6,3,23.8,32.2,2.222224,0
2017,6,4,23.6,31,1.3333344,37.08
2017,6,5,23.7,32.7,2.3055574,6.1
2017,6,6,24,31.6,1.5833346,23.88
2017,6,7,25.2,31.8,1.5833346,0.51
2017,6,8,25.1,32.9,1.944446,0.51
2017,6,9,26.1,32.8,2.6111132,0
2017,6,10,24.2,32.2,2.0555572,8.89
2017,6,11,25.5,31.7,2.3055574,0.25
2017,6,12,24.3,32.5,2.222224,0
2017,6,13,25.8,32.3,2.0555572,0
2017,6,14,24.7,33.3,2.0555572,5.08
2017,6,15,24.4,31.1,2.222224,0
2017,6,16,25.5,31.5,1.805557,0
2017,6,17,25.1,32.6,2.3055574,0
2017,6,18,24.8,33.7,2.1666684,1.02
2017,6,19,23.2,32.9,2.2500018,22.1
2017,6,20,24,32,1.7500014,0
2017,6,21,23.9,32.3,2.4722242,0.25
2017,6,22,23.6,31.5,1.6944458,0
2017,6,23,23.5,30.9,1.9166682,8.89
2017,6,24,23.5,32.1,2.0555572,0
2017,6,25,23.7,30.7,1.2777788,20.07
2017,6,26,23.9,31.7,1.7500014,2.03
2017,6,27,23.3,31.8,2.1666684,0
2017,6,28,24.3,31.4,2.0000016,0
2017,6,29,24.4,32.4,2.361113,1.52
2017,6,30,23.7,32.2,2.1666684,0
2017,7,1,22.7,31.6,2.0000016,59.94
2017,7,2,22.7,31.9,2.8888912,0
2017,7,3,23.6,32.2,2.361113,42.93
2017,7,4,24,32,2.6666688,0
2017,7,5,23.6,32.3,2.1666684,2.03
2017,7,6,24.1,31.9,2.1111128,0
2017,7,7,24.5,31.3,1.805557,41.91
2017,7,8,23.1,30.4,1.8611126,0
2017,7,9,23.7,31.8,2.0555572,0
2017,7,10,24.6,32.4,2.2500018,2.03
2017,7,11,23.5,32.1,2.0555572,17.02
2017,7,12,23,31.2,2.222224,34.04
2017,7,13,22.6,31.4,2.1666684,5.08
2017,7,14,23.2,30.8,1.0833342,42.93
